flight_id,airline,source,destination,departure_time,arrival_time,duration_mins,is_overnight,duration_hhmm,route,is_delayed,departure_slot
SJ164,SPICEJET,CCU,MAA,2026-04-18 13:14:41.703,2026-04-18 15:14:42.000,120.0,0,2h 0m,CCU to MAA,0,Afternoon (12-17)
AI018,AIR INDIA,BOM,CCU,2026-04-18 13:12:41.701,2026-04-18 18:04:41.701,292.0,0,4h 52m,BOM to CCU,1,Afternoon (12-17)
UK192,VISTARA,HYD,DEL,2026-04-18 12:54:41.703,2026-04-18 13:54:42.000,60.0,0,1h 0m,HYD to DEL,0,Afternoon (12-17)
SJ224,SPICEJET,DEL,MAA,2026-04-18 12:41:41.703,2026-04-18 15:33:41.703,172.0,0,2h 52m,DEL to MAA,0,Afternoon (12-17)
UK050,VISTARA,BOM,DEL,2026-04-18 12:39:41.701,2026-04-18 13:18:41.701,39.0,0,0h 39m,BOM to DEL,0,Afternoon (12-17)
SJ159,SPICEJET,CCU,DEL,2026-04-18 12:22:41.703,2026-04-18 14:05:41.703,103.0,0,1h 43m,CCU to DEL,0,Afternoon (12-17)
UK038,VISTARA,MAA,CCU,2026-04-18 12:22:41.701,2026-04-18 15:31:41.701,189.0,0,3h 9m,MAA to CCU,0,Afternoon (12-17)
6F192,INDIGO,CCU,BLR,2026-04-18 12:20:41.703,2026-04-18 16:45:41.703,265.0,0,4h 25m,CCU to BLR,1,Afternoon (12-17)
6F173,INDIGO,BOM,CCU,2026-04-18 12:19:41.703,2026-04-18 13:08:41.703,49.0,0,0h 49m,BOM to CCU,0,Afternoon (12-17)
AI185,AIR INDIA,CCU,BOM,2026-04-18 12:16:41.703,2026-04-18 16:18:41.703,242.0,0,4h 2m,CCU to BOM,1,Afternoon (12-17)
SJ152,SPICEJET,BOM,DEL,2026-04-18 12:09:41.702,2026-04-18 13:50:41.702,101.0,0,1h 41m,BOM to DEL,0,Afternoon (12-17)
AI215,AIR INDIA,BLR,DEL,2026-04-18 12:07:41.703,2026-04-18 13:43:41.703,96.0,0,1h 36m,BLR to DEL,0,Afternoon (12-17)
AI074,AIR INDIA,CCU,BOM,2026-04-18 12:03:41.702,2026-04-18 12:50:41.702,47.0,0,0h 47m,CCU to BOM,0,Afternoon (12-17)
6F109,INDIGO,BLR,BOM,2026-04-18 12:00:41.702,2026-04-18 12:51:41.702,51.0,0,0h 51m,BLR to BOM,0,Afternoon (12-17)
6F144,INDIGO,HYD,BOM,2026-04-18 11:56:41.702,2026-04-18 15:11:41.702,195.0,0,3h 15m,HYD to BOM,1,Morning (09-12)
6F210,INDIGO,HYD,DEL,2026-04-18 11:51:41.703,2026-04-18 15:58:41.703,247.0,0,4h 7m,HYD to DEL,1,Morning (09-12)
SJ111,SPICEJET,DEL,MAA,2026-04-18 11:47:41.702,2026-04-18 12:59:41.702,72.0,0,1h 12m,DEL to MAA,0,Morning (09-12)
UK092,VISTARA,MAA,BLR,2026-04-18 11:42:41.702,2026-04-18 13:17:41.702,95.0,0,1h 35m,MAA to BLR,0,Morning (09-12)
UK009,VISTARA,BOM,DEL,2026-04-18 11:34:41.701,2026-04-18 13:41:41.701,127.0,0,2h 7m,BOM to DEL,0,Morning (09-12)
AI170,AIR INDIA,HYD,DEL,2026-04-18 11:27:41.703,2026-04-18 15:50:41.703,263.0,0,4h 23m,HYD to DEL,1,Morning (09-12)
6F154,INDIGO,CCU,DEL,2026-04-18 11:26:41.703,2026-04-18 12:23:41.703,57.0,0,0h 57m,CCU to DEL,0,Morning (09-12)
6F161,INDIGO,MAA,DEL,2026-04-18 11:24:41.703,2026-04-18 12:21:41.703,57.0,0,0h 57m,MAA to DEL,0,Morning (09-12)
UK128,VISTARA,BOM,CCU,2026-04-18 11:22:41.702,2026-04-18 14:11:41.702,169.0,0,2h 49m,BOM to CCU,0,Morning (09-12)
AI186,AIR INDIA,DEL,BOM,2026-04-18 11:11:41.703,2026-04-18 13:05:41.703,114.0,0,1h 54m,DEL to BOM,0,Morning (09-12)
AI099,AIR INDIA,BLR,BOM,2026-04-18 11:07:41.702,2026-04-18 13:29:41.702,142.0,0,2h 22m,BLR to BOM,0,Morning (09-12)
6F203,INDIGO,BLR,HYD,2026-04-18 11:05:41.703,2026-04-18 12:56:41.703,111.0,0,1h 51m,BLR to HYD,0,Morning (09-12)
SJ008,SPICEJET,HYD,BLR,2026-04-18 10:53:41.701,2026-04-18 15:48:41.701,295.0,0,4h 55m,HYD to BLR,1,Morning (09-12)
AI171,AIR INDIA,MAA,BLR,2026-04-18 10:51:41.703,2026-04-18 13:34:41.703,163.0,0,2h 43m,MAA to BLR,0,Morning (09-12)
6F124,INDIGO,BLR,BOM,2026-04-18 10:47:41.702,2026-04-18 15:21:41.702,274.0,0,4h 34m,BLR to BOM,1,Morning (09-12)
6F137,INDIGO,CCU,DEL,2026-04-18 10:45:41.702,2026-04-18 15:01:41.702,256.0,0,4h 16m,CCU to DEL,1,Morning (09-12)
AI008,AIR INDIA,BOM,CCU,2026-04-18 10:43:41.701,2026-04-18 12:43:42.000,120.0,0,2h 0m,BOM to CCU,0,Morning (09-12)
SJ140,SpiceJet,HYD,DEL,2026-04-18 10:42:41.702,2026-04-18 14:30:41.702,228.0,0,3h 48m,HYD to DEL,0,Morning (09-12)
UK016,VISTARA,DEL,CCU,2026-04-18 10:42:41.701,2026-04-18 11:22:41.701,40.0,0,0h 40m,DEL to CCU,0,Morning (09-12)
AI127,AIR INDIA,DEL,HYD,2026-04-18 10:37:41.702,2026-04-18 13:45:41.702,188.0,0,3h 8m,DEL to HYD,0,Morning (09-12)
SJ096,SpiceJet,DEL,HYD,2026-04-18 10:29:41.702,2026-04-18 13:45:41.702,196.0,0,3h 16m,DEL to HYD,0,Morning (09-12)
6F048,INDIGO,HYD,DEL,2026-04-18 10:27:41.701,2026-04-18 11:18:41.701,51.0,0,0h 51m,HYD to DEL,0,Morning (09-12)
SJ090,SPICEJET,HYD,MAA,2026-04-18 10:24:41.702,2026-04-18 13:11:41.702,167.0,0,2h 47m,HYD to MAA,0,Morning (09-12)
AI014,AIR INDIA,HYD,MAA,2026-04-18 10:24:41.701,2026-04-18 13:51:41.701,207.0,0,3h 27m,HYD to MAA,1,Morning (09-12)
6F131,INDIGO,BLR,HYD,2026-04-18 10:22:41.702,2026-04-18 14:20:41.702,238.0,0,3h 58m,BLR to HYD,1,Morning (09-12)
AI130,AIR INDIA,BOM,BLR,2026-04-18 10:18:41.702,2026-04-18 12:59:41.702,161.0,0,2h 41m,BOM to BLR,0,Morning (09-12)
6F165,INDIGO,BLR,BOM,2026-04-18 10:11:41.703,2026-04-18 11:09:41.703,58.0,0,0h 58m,BLR to BOM,0,Morning (09-12)
UK161,VISTARA,BLR,BOM,2026-04-18 10:05:41.703,2026-04-18 12:48:41.703,163.0,0,2h 43m,BLR to BOM,0,Morning (09-12)
AI107,AIR INDIA,HYD,CCU,2026-04-18 10:03:41.702,2026-04-18 10:49:41.702,46.0,0,0h 46m,HYD to CCU,0,Morning (09-12)
SJ104,SPICEJET,HYD,DEL,2026-04-18 10:00:41.702,2026-04-18 11:00:42.000,60.0,0,1h 0m,HYD to DEL,0,Morning (09-12)
AI042,AIR INDIA,CCU,DEL,2026-04-18 09:53:41.701,2026-04-18 10:57:41.701,64.0,0,1h 4m,CCU to DEL,0,Morning (09-12)
6F266,IndiGo,CCU,MAA,2026-04-18 09:49:41.703,2026-04-18 11:17:41.703,88.0,0,1h 28m,CCU to MAA,0,Morning (09-12)
6F138,INDIGO,HYD,BLR,2026-04-18 09:49:41.702,2026-04-18 12:53:41.702,184.0,0,3h 4m,HYD to BLR,0,Morning (09-12)
SJ219,SPICEJET,BOM,DEL,2026-04-18 09:32:41.703,2026-04-18 14:09:41.703,277.0,0,4h 37m,BOM to DEL,1,Morning (09-12)
UK197,VISTARA,BLR,HYD,2026-04-18 09:22:41.703,2026-04-18 10:54:41.703,92.0,0,1h 32m,BLR to HYD,0,Morning (09-12)
6F119,INDIGO,DEL,BOM,2026-04-18 09:19:41.702,2026-04-18 11:33:41.702,134.0,0,2h 14m,DEL to BOM,0,Morning (09-12)
SJ058,SPICEJET,DEL,HYD,2026-04-18 08:58:41.701,2026-04-18 13:14:41.701,256.0,0,4h 16m,DEL to HYD,1,Early Morning (05-09)
AI218,AIR INDIA,BOM,CCU,2026-04-18 08:55:41.703,2026-04-18 11:55:41.703,180.0,0,3h 0m,BOM to CCU,0,Early Morning (05-09)
SJ060,SPICEJET,HYD,CCU,2026-04-18 08:51:41.701,2026-04-18 13:46:41.701,295.0,0,4h 55m,HYD to CCU,1,Early Morning (05-09)
UK121,VISTARA,BLR,BOM,2026-04-18 08:36:41.702,2026-04-18 12:36:41.702,240.0,0,4h 0m,BLR to BOM,1,Early Morning (05-09)
6F208,INDIGO,CCU,BOM,2026-04-18 08:27:41.703,2026-04-18 11:34:41.703,187.0,0,3h 7m,CCU to BOM,0,Early Morning (05-09)
6F153,INDIGO,CCU,BLR,2026-04-18 08:23:41.703,2026-04-18 12:20:41.703,237.0,0,3h 57m,CCU to BLR,1,Early Morning (05-09)
AI117,AIR INDIA,HYD,BLR,2026-04-18 08:18:41.702,2026-04-18 10:09:41.702,111.0,0,1h 51m,HYD to BLR,0,Early Morning (05-09)
SJ113,SPICEJET,BLR,BOM,2026-04-18 08:10:41.702,2026-04-18 10:10:42.000,120.0,0,2h 0m,BLR to BOM,0,Early Morning (05-09)
AI191,AIR INDIA,BLR,MAA,2026-04-18 07:57:41.703,2026-04-18 11:58:41.703,241.0,0,4h 1m,BLR to MAA,1,Early Morning (05-09)
6F267,IndiGo,DEL,MAA,2026-04-18 07:56:41.703,2026-04-18 11:49:41.703,233.0,0,3h 53m,DEL to MAA,0,Early Morning (05-09)
6F185,INDIGO,CCU,DEL,2026-04-18 07:49:41.703,2026-04-18 10:08:41.703,139.0,0,2h 19m,CCU to DEL,0,Early Morning (05-09)
AI114,AIR INDIA,CCU,DEL,2026-04-18 07:48:41.702,2026-04-18 09:03:41.702,75.0,0,1h 15m,CCU to DEL,0,Early Morning (05-09)
6F155,INDIGO,DEL,BLR,2026-04-18 07:47:41.703,2026-04-18 08:20:41.703,33.0,0,0h 33m,DEL to BLR,0,Early Morning (05-09)
UK045,VISTARA,MAA,HYD,2026-04-18 07:43:41.701,2026-04-18 09:28:41.701,105.0,0,1h 45m,MAA to HYD,0,Early Morning (05-09)
AI111,AIR INDIA,MAA,CCU,2026-04-18 07:40:41.702,2026-04-18 10:39:41.702,179.0,0,2h 59m,MAA to CCU,0,Early Morning (05-09)
AI156,AIR INDIA,CCU,BOM,2026-04-18 07:39:41.703,2026-04-18 09:22:41.703,103.0,0,1h 43m,CCU to BOM,0,Early Morning (05-09)
SJ128,SPICEJET,CCU,BLR,2026-04-18 07:39:41.702,2026-04-18 10:42:41.702,183.0,0,3h 3m,CCU to BLR,0,Early Morning (05-09)
AI104,AIR INDIA,MAA,HYD,2026-04-18 07:35:41.702,2026-04-18 09:20:41.702,105.0,0,1h 45m,MAA to HYD,0,Early Morning (05-09)
6F225,INDIGO,HYD,CCU,2026-04-18 07:33:41.704,2026-04-18 12:12:41.704,279.0,0,4h 39m,HYD to CCU,1,Early Morning (05-09)
6F033,INDIGO,DEL,HYD,2026-04-18 07:08:41.701,2026-04-18 09:08:41.701,120.0,0,2h 0m,DEL to HYD,0,Early Morning (05-09)
6F244,INDIGO,MAA,CCU,2026-04-18 07:07:41.704,2026-04-18 08:31:41.704,84.0,0,1h 24m,MAA to CCU,0,Early Morning (05-09)
UK137,VISTARA,BOM,MAA,2026-04-18 07:04:41.703,2026-04-18 09:14:41.703,130.0,0,2h 10m,BOM to MAA,0,Early Morning (05-09)
AI063,AIR INDIA,HYD,BLR,2026-04-18 07:03:41.701,2026-04-18 11:26:41.701,263.0,0,4h 23m,HYD to BLR,1,Early Morning (05-09)
SJ156,SPICEJET,BOM,DEL,2026-04-18 06:59:41.703,2026-04-18 07:34:41.703,35.0,0,0h 35m,BOM to DEL,0,Early Morning (05-09)
UK125,VISTARA,HYD,BOM,2026-04-18 06:58:41.702,2026-04-18 11:44:41.702,286.0,0,4h 46m,HYD to BOM,1,Early Morning (05-09)
AI232,AIR INDIA,DEL,BLR,2026-04-18 06:43:41.704,2026-04-18 10:13:41.704,210.0,0,3h 30m,DEL to BLR,0,Early Morning (05-09)
AI167,AIR INDIA,BLR,DEL,2026-04-18 06:43:41.703,2026-04-18 11:10:41.703,267.0,0,4h 27m,BLR to DEL,1,Early Morning (05-09)
UK160,VISTARA,BLR,BOM,2026-04-18 06:42:41.703,2026-04-18 10:58:41.703,256.0,0,4h 16m,BLR to BOM,1,Early Morning (05-09)
UK129,VISTARA,HYD,MAA,2026-04-18 06:29:41.702,2026-04-18 07:29:42.000,60.0,0,1h 0m,HYD to MAA,0,Early Morning (05-09)
SJ230,SPICEJET,BOM,CCU,2026-04-18 06:22:41.704,2026-04-18 10:57:41.704,275.0,0,4h 35m,BOM to CCU,1,Early Morning (05-09)
SJ056,SPICEJET,HYD,DEL,2026-04-18 06:11:41.701,2026-04-18 07:10:41.701,59.0,0,0h 59m,HYD to DEL,0,Early Morning (05-09)
SJ137,SPICEJET,CCU,DEL,2026-04-18 06:08:41.702,2026-04-18 10:14:41.702,246.0,0,4h 6m,CCU to DEL,1,Early Morning (05-09)
6F081,INDIGO,MAA,BLR,2026-04-18 06:04:41.702,2026-04-18 07:43:41.702,99.0,0,1h 39m,MAA to BLR,0,Early Morning (05-09)
6F088,INDIGO,CCU,BLR,2026-04-18 05:51:41.702,2026-04-18 08:22:41.702,151.0,0,2h 31m,CCU to BLR,0,Early Morning (05-09)
6F121,INDIGO,HYD,MAA,2026-04-18 05:44:41.702,2026-04-18 10:42:41.702,298.0,0,4h 58m,HYD to MAA,1,Early Morning (05-09)
UK214,VISTARA,HYD,DEL,2026-04-18 05:30:41.704,2026-04-18 09:10:41.704,220.0,0,3h 40m,HYD to DEL,0,Early Morning (05-09)
6F060,INDIGO,DEL,BLR,2026-04-18 05:29:41.701,2026-04-18 07:29:42.000,120.0,0,2h 0m,DEL to BLR,0,Early Morning (05-09)
SJ101,SPICEJET,CCU,DEL,2026-04-18 05:17:41.702,2026-04-18 06:57:41.702,100.0,0,1h 40m,CCU to DEL,0,Early Morning (05-09)
AI017,AIR INDIA,CCU,BOM,2026-04-18 05:15:41.701,2026-04-18 08:48:41.701,213.0,0,3h 33m,CCU to BOM,0,Early Morning (05-09)
6F120,INDIGO,BLR,BOM,2026-04-18 05:14:41.702,2026-04-18 06:14:41.702,60.0,0,1h 0m,BLR to BOM,0,Early Morning (05-09)
6F217,INDIGO,BLR,BOM,2026-04-18 05:13:41.704,2026-04-18 08:01:41.704,168.0,0,2h 48m,BLR to BOM,0,Early Morning (05-09)
AI194,AIR INDIA,MAA,BLR,2026-04-18 05:09:41.703,2026-04-18 09:38:41.703,269.0,0,4h 29m,MAA to BLR,1,Early Morning (05-09)
AI095,AIR INDIA,DEL,MAA,2026-04-18 05:00:41.702,2026-04-18 08:18:41.702,198.0,0,3h 18m,DEL to MAA,0,Early Morning (05-09)
SJ190,SPICEJET,BOM,CCU,2026-04-18 04:57:41.703,2026-04-18 09:25:41.703,268.0,0,4h 28m,BOM to CCU,1,Night (21-05)
6F139,INDIGO,HYD,MAA,2026-04-18 04:55:41.702,2026-04-18 08:17:41.702,202.0,0,3h 22m,HYD to MAA,0,Night (21-05)
6F062,INDIGO,CCU,DEL,2026-04-18 04:55:41.701,2026-04-18 06:22:41.701,87.0,0,1h 27m,CCU to DEL,0,Night (21-05)
UK011,VISTARA,CCU,DEL,2026-04-18 04:41:41.701,2026-04-18 06:25:41.701,104.0,0,1h 44m,CCU to DEL,0,Night (21-05)
6F100,INDIGO,BOM,BLR,2026-04-18 04:40:41.702,2026-04-18 07:49:41.702,189.0,0,3h 9m,BOM to BLR,0,Night (21-05)
6F228,INDIGO,HYD,MAA,2026-04-18 04:36:41.704,2026-04-18 09:27:41.704,291.0,0,4h 51m,HYD to MAA,1,Night (21-05)
UK033,VISTARA,HYD,DEL,2026-04-18 04:34:41.701,2026-04-18 09:18:41.701,284.0,0,4h 44m,HYD to DEL,1,Night (21-05)
SJ231,SPICEJET,DEL,BLR,2026-04-18 04:23:41.704,2026-04-18 05:48:41.704,85.0,0,1h 25m,DEL to BLR,0,Night (21-05)
AI166,AIR INDIA,BOM,CCU,2026-04-18 04:20:41.703,2026-04-18 07:23:41.703,183.0,0,3h 3m,BOM to CCU,0,Night (21-05)
SJ176,SPICEJET,DEL,BOM,2026-04-18 04:15:41.703,2026-04-18 06:17:41.703,122.0,0,2h 2m,DEL to BOM,0,Night (21-05)
SJ065,SPICEJET,MAA,BLR,2026-04-18 04:10:41.701,2026-04-18 06:54:41.701,164.0,0,2h 44m,MAA to BLR,0,Night (21-05)
6F160,INDIGO,MAA,BLR,2026-04-18 04:09:41.703,2026-04-18 08:26:41.703,257.0,0,4h 17m,MAA to BLR,1,Night (21-05)
AI089,AIR INDIA,CCU,BOM,2026-04-18 04:05:41.702,2026-04-18 04:47:41.702,42.0,0,0h 42m,CCU to BOM,0,Night (21-05)
UK226,VISTARA,MAA,HYD,2026-04-18 03:58:41.704,2026-04-18 05:01:41.704,63.0,0,1h 3m,MAA to HYD,0,Night (21-05)
SJ123,SPICEJET,BOM,CCU,2026-04-18 03:57:41.702,2026-04-18 05:25:41.702,88.0,0,1h 28m,BOM to CCU,0,Night (21-05)
AI054,AIR INDIA,HYD,CCU,2026-04-18 03:44:41.701,2026-04-18 08:10:41.701,266.0,0,4h 26m,HYD to CCU,1,Night (21-05)
UK019,VISTARA,BOM,HYD,2026-04-18 03:41:41.701,2026-04-18 04:35:41.701,54.0,0,0h 54m,BOM to HYD,0,Night (21-05)
UK032,VISTARA,BLR,BOM,2026-04-18 03:31:41.701,2026-04-18 07:28:41.701,237.0,0,3h 57m,BLR to BOM,1,Night (21-05)
SJ100,SPICEJET,MAA,BLR,2026-04-18 03:28:41.702,2026-04-18 06:50:41.702,202.0,0,3h 22m,MAA to BLR,0,Night (21-05)
SJ094,SPICEJET,MAA,HYD,2026-04-18 03:23:41.702,2026-04-18 08:07:41.702,284.0,0,4h 44m,MAA to HYD,1,Night (21-05)
6F101,INDIGO,BOM,MAA,2026-04-18 03:18:41.702,2026-04-18 08:15:41.702,297.0,0,4h 57m,BOM to MAA,1,Night (21-05)
6F006,INDIGO,BOM,BLR,2026-04-18 03:06:41.701,2026-04-18 05:06:42.000,120.0,0,2h 0m,BOM to BLR,0,Night (21-05)
AI006,AIR INDIA,BOM,BLR,2026-04-18 03:04:41.701,2026-04-18 05:54:41.701,170.0,0,2h 50m,BOM to BLR,0,Night (21-05)
AI195,AIR INDIA,CCU,MAA,2026-04-18 02:58:41.703,2026-04-18 04:57:41.703,119.0,0,1h 59m,CCU to MAA,0,Night (21-05)
UK072,VISTARA,BOM,BLR,2026-04-18 02:55:41.702,2026-04-18 05:55:42.000,180.0,0,3h 0m,BOM to BLR,0,Night (21-05)
AI244,AIR INDIA,BLR,BOM,2026-04-18 02:50:41.704,2026-04-18 03:25:41.704,35.0,0,0h 35m,BLR to BOM,0,Night (21-05)
SJ059,SPICEJET,CCU,DEL,2026-04-18 02:50:41.701,2026-04-18 04:06:41.701,76.0,0,1h 16m,CCU to DEL,0,Night (21-05)
SJ009,SPICEJET,CCU,BLR,2026-04-18 02:48:41.701,2026-04-18 04:23:41.701,95.0,0,1h 35m,CCU to BLR,0,Night (21-05)
AI121,AIR INDIA,HYD,MAA,2026-04-18 02:42:41.702,2026-04-18 06:11:41.702,209.0,0,3h 29m,HYD to MAA,1,Night (21-05)
6F110,INDIGO,HYD,DEL,2026-04-18 02:27:41.702,2026-04-18 05:48:41.702,201.0,0,3h 21m,HYD to DEL,0,Night (21-05)
UK018,VISTARA,BOM,CCU,2026-04-18 02:15:41.701,2026-04-18 04:08:41.701,113.0,0,1h 53m,BOM to CCU,0,Night (21-05)
6F072,INDIGO,BLR,CCU,2026-04-18 02:14:41.702,2026-04-18 03:11:41.702,57.0,0,0h 57m,BLR to CCU,0,Night (21-05)
6F159,INDIGO,CCU,BOM,2026-04-18 02:08:41.703,2026-04-18 02:43:41.703,35.0,0,0h 35m,CCU to BOM,0,Night (21-05)
6F095,INDIGO,BLR,MAA,2026-04-18 01:53:41.702,2026-04-18 05:34:41.702,221.0,0,3h 41m,BLR to MAA,0,Night (21-05)
SJ129,SPICEJET,CCU,BOM,2026-04-18 01:48:41.702,2026-04-18 05:48:41.702,240.0,0,4h 0m,CCU to BOM,1,Night (21-05)
UK039,VISTARA,HYD,BOM,2026-04-18 01:40:41.701,2026-04-18 02:53:41.701,73.0,0,1h 13m,HYD to BOM,0,Night (21-05)
6F130,INDIGO,DEL,HYD,2026-04-18 01:27:41.702,2026-04-18 02:45:41.702,78.0,0,1h 18m,DEL to HYD,0,Night (21-05)
6F247,INDIGO,DEL,HYD,2026-04-18 01:27:41.702,2026-04-18 02:45:41.702,78.0,0,1h 18m,DEL to HYD,0,Night (21-05)
SJ233,SPICEJET,DEL,HYD,2026-04-18 01:18:41.704,2026-04-18 02:56:41.704,98.0,0,1h 38m,DEL to HYD,0,Night (21-05)
6F231,INDIGO,HYD,MAA,2026-04-18 01:16:41.704,2026-04-18 05:43:41.704,267.0,0,4h 27m,HYD to MAA,1,Night (21-05)
6F102,INDIGO,HYD,MAA,2026-04-18 01:10:41.702,2026-04-18 02:24:41.702,74.0,0,1h 14m,HYD to MAA,0,Night (21-05)
UK078,VISTARA,BOM,HYD,2026-04-18 01:03:41.702,2026-04-18 04:32:41.702,209.0,0,3h 29m,BOM to HYD,0,Night (21-05)
AI144,AIR INDIA,MAA,BOM,2026-04-18 00:43:41.702,2026-04-18 03:36:41.702,173.0,0,2h 53m,MAA to BOM,0,Night (21-05)
UK054,VISTARA,BLR,BOM,2026-04-18 00:37:41.701,2026-04-18 05:30:41.701,293.0,0,4h 53m,BLR to BOM,1,Night (21-05)
UK108,VISTARA,DEL,BLR,2026-04-18 00:28:41.702,2026-04-18 03:46:41.702,198.0,0,3h 18m,DEL to BLR,0,Night (21-05)
6F008,INDIGO,DEL,BOM,2026-04-18 00:14:41.701,2026-04-18 04:59:41.701,285.0,0,4h 45m,DEL to BOM,1,Night (21-05)
6F106,INDIGO,BOM,CCU,2026-04-18 00:10:41.702,2026-04-18 01:52:41.702,102.0,0,1h 42m,BOM to CCU,0,Night (21-05)
AI203,AIR INDIA,BOM,CCU,2026-04-18 00:09:41.703,2026-04-18 02:56:41.703,167.0,0,2h 47m,BOM to CCU,0,Night (21-05)
UK053,VISTARA,BLR,BOM,2026-04-17 23:56:41.701,2026-04-18 02:46:41.701,170.0,1,2h 50m,BLR to BOM,0,Night (21-05)
UK086,VISTARA,CCU,BLR,2026-04-17 23:55:41.702,2026-04-18 02:27:41.702,152.0,1,2h 32m,CCU to BLR,0,Night (21-05)
SJ223,SPICEJET,HYD,MAA,2026-04-17 23:54:41.703,2026-04-18 01:08:41.703,74.0,1,1h 14m,HYD to MAA,0,Night (21-05)
6F069,INDIGO,MAA,BLR,2026-04-17 23:44:41.701,2026-04-18 03:17:41.701,213.0,1,3h 33m,MAA to BLR,0,Night (21-05)
6F032,INDIGO,DEL,BOM,2026-04-17 23:43:41.701,2026-04-18 02:22:41.701,159.0,1,2h 39m,DEL to BOM,0,Night (21-05)
UK178,VISTARA,DEL,BLR,2026-04-17 23:41:41.703,2026-04-18 04:09:41.703,268.0,1,4h 28m,DEL to BLR,1,Night (21-05)
6F108,INDIGO,DEL,HYD,2026-04-17 23:41:41.702,2026-04-18 03:23:41.702,222.0,1,3h 42m,DEL to HYD,0,Night (21-05)
UK147,VISTARA,CCU,DEL,2026-04-17 23:35:41.703,2026-04-18 02:55:41.703,200.0,1,3h 20m,CCU to DEL,1,Night (21-05)
AI187,AIR INDIA,BLR,HYD,2026-04-17 23:32:41.703,2026-04-18 01:16:41.703,104.0,1,1h 44m,BLR to HYD,0,Night (21-05)
UK213,VISTARA,BOM,CCU,2026-04-17 23:21:41.704,2026-04-18 01:01:41.704,100.0,1,1h 40m,BOM to CCU,0,Night (21-05)
AI035,AIR INDIA,DEL,MAA,2026-04-17 23:17:41.701,2026-04-18 00:48:41.701,91.0,1,1h 31m,DEL to MAA,0,Night (21-05)
UK186,VISTARA,BOM,BLR,2026-04-17 23:05:41.703,2026-04-18 02:22:41.703,197.0,1,3h 17m,BOM to BLR,0,Night (21-05)
6F045,INDIGO,BOM,HYD,2026-04-17 23:04:41.701,2026-04-18 03:38:41.701,274.0,1,4h 34m,BOM to HYD,1,Night (21-05)
UK025,VISTARA,DEL,BOM,2026-04-17 22:55:41.701,2026-04-18 02:47:41.701,232.0,1,3h 52m,DEL to BOM,1,Night (21-05)
UK162,VISTARA,BOM,CCU,2026-04-17 22:47:41.703,2026-04-18 00:21:41.703,94.0,1,1h 34m,BOM to CCU,0,Night (21-05)
AI157,AIR INDIA,BLR,CCU,2026-04-17 22:45:41.703,2026-04-18 01:33:41.703,168.0,1,2h 48m,BLR to CCU,1,Night (21-05)
6F096,INDIGO,MAA,BLR,2026-04-17 22:45:41.702,2026-04-18 02:58:41.702,253.0,1,4h 13m,MAA to BLR,1,Night (21-05)
SJ229,SPICEJET,CCU,DEL,2026-04-17 22:25:41.704,2026-04-18 00:27:41.704,122.0,1,2h 2m,CCU to DEL,0,Night (21-05)
AI214,AIR INDIA,CCU,DEL,2026-04-17 22:23:41.703,2026-04-18 02:49:41.703,266.0,1,4h 26m,CCU to DEL,1,Night (21-05)
6F205,INDIGO,HYD,BOM,2026-04-17 22:16:41.703,2026-04-18 00:02:41.703,106.0,1,1h 46m,HYD to BOM,0,Night (21-05)
SJ157,SPICEJET,DEL,HYD,2026-04-17 22:11:41.703,2026-04-18 01:05:41.703,174.0,1,2h 54m,DEL to HYD,0,Night (21-05)
UK114,VISTARA,HYD,CCU,2026-04-17 22:10:41.702,2026-04-17 23:58:41.702,108.0,0,1h 48m,HYD to CCU,0,Night (21-05)
6F054,INDIGO,HYD,BLR,2026-04-17 22:00:41.701,2026-04-18 01:25:41.701,205.0,1,3h 25m,HYD to BLR,0,Night (21-05)
6F216,INDIGO,BLR,DEL,2026-04-17 21:58:41.704,2026-04-18 02:51:41.704,293.0,1,4h 53m,BLR to DEL,1,Night (21-05)
AI231,AIR INDIA,DEL,HYD,2026-04-17 21:52:41.704,2026-04-17 23:51:41.704,119.0,0,1h 59m,DEL to HYD,0,Night (21-05)
UK103,VISTARA,MAA,DEL,2026-04-17 21:52:41.702,2026-04-18 01:06:41.702,194.0,1,3h 14m,MAA to DEL,0,Night (21-05)
AI066,AIR INDIA,HYD,MAA,2026-04-17 21:51:41.701,2026-04-18 00:11:41.701,140.0,1,2h 20m,HYD to MAA,0,Night (21-05)
6F186,INDIGO,HYD,BOM,2026-04-17 21:48:41.703,2026-04-18 02:02:41.703,254.0,1,4h 14m,HYD to BOM,1,Night (21-05)
AI021,AIR INDIA,DEL,HYD,2026-04-17 21:39:41.701,2026-04-18 01:38:41.701,239.0,1,3h 59m,DEL to HYD,1,Night (21-05)
AI113,AIR INDIA,CCU,HYD,2026-04-17 21:21:41.702,2026-04-17 23:51:41.702,150.0,0,2h 30m,CCU to HYD,0,Night (21-05)
SJ031,SPICEJET,DEL,BOM,2026-04-17 21:20:41.701,2026-04-17 22:29:41.701,69.0,0,1h 9m,DEL to BOM,0,Night (21-05)
UK217,VISTARA,MAA,CCU,2026-04-17 21:19:41.704,2026-04-17 22:14:41.704,55.0,0,0h 55m,MAA to CCU,0,Night (21-05)
SJ120,SPICEJET,MAA,BLR,2026-04-17 21:19:41.702,2026-04-18 00:56:41.702,217.0,1,3h 37m,MAA to BLR,0,Night (21-05)
